Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),LIVING_UNIT1:Zone Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Air Relative Humidity [%](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air Relative Humidity [%](TimeStep),CRAWLSPACE_UNIT1:Zone Air Relative Humidity [%](TimeStep),Whole Building:Facility Total Purchased Electricity Energy [J](TimeStep),Whole Building:Facility Total Surplus Electricity Energy [J](TimeStep),Whole Building:Facility Net Purchased Electricity Energy [J](TimeStep),DAYSOFWEEK:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Photovoltaic:ElectricityProduced [J](TimeStep),Cogeneration:ElectricityPurchased [J](TimeStep),Cogeneration:ElectricitySurplusSold [J](TimeStep) 
 01/01  19:20:00,4.233333333333334,72.0,0.0,0.0,19.871674779095053,26.316981070315224,18.89999961853028,22.89999961853028,73.2685233524702,31.914263164783749,184558.3906239696,0.0,184558.3906239696,2.0,184558.3906239696,0.0,60000.0,0.0,184558.3906239696,0.0 
 01/01  19:25:00,4.191666666666666,72.5,0.0,0.0,19.31914031202237,27.335970711076706,18.899999618530275,22.899999618530275,74.80669720947972,32.135869973378408,184558.3906239696,0.0,184558.3906239696,2.0,184558.3906239696,0.0,60000.0,0.0,184558.3906239696,0.0 
 01/01  19:30:00,4.15,73.0,0.0,0.0,20.05280896110623,26.14546347529393,20.10000038146974,22.89999961853029,75.41110236495908,32.21779809102344,735436.5536893352,0.0,735436.5536893352,2.0,735436.5536893354,0.0,585120.4284031596,0.0,735436.5536893352,0.0 
 01/01  19:35:00,4.108333333333333,73.5,0.0,0.0,20.20380892084017,25.956595386580984,20.100000381469714,22.89999961853026,76.38139276135772,32.354162462841888,184558.3906239696,0.0,184558.3906239696,2.0,184558.3906239696,0.0,60000.0,0.0,184558.3906239696,0.0 
 01/01  19:40:00,4.066666666666666,74.0,0.0,0.0,19.77191141611435,26.704366399714219,18.899999618530275,22.899999618530275,77.14754642750849,32.453390597919568,184558.3906239696,0.0,184558.3906239696,2.0,184558.3906239696,0.0,60000.0,0.0,184558.3906239696,0.0 
 01/01  19:45:00,4.025,74.5,0.0,0.0,19.20594605085079,27.76677974240839,18.899999618530275,22.899999618530275,78.68752607930137,32.679067305221739,184558.3906239696,0.0,184558.3906239696,2.0,184558.3906239696,0.0,60000.0,0.0,184558.3906239696,0.0 
 01/01  19:50:00,3.9833333333333336,75.0,0.0,0.0,20.00640683588103,26.448168362089687,20.100000381469699,22.89999961853024,79.28880786000539,32.763727802902419,774990.1250686208,0.0,774990.1250686208,2.0,774990.1250686208,0.0,618785.8971055317,0.0,774990.1250686208,0.0 
 01/01  19:55:00,3.9416666666666666,75.5,0.0,0.0,20.17350507111587,26.232890549001664,20.100000381469728,22.899999618530275,80.2589824961214,32.904315115497627,927592.2669074803,0.0,927592.2669074803,2.0,927592.2669074803,0.0,60000.0,0.0,927592.2669074803,0.0 
 01/01  20:00:00,3.9,76.0,0.0,0.0,19.71482116939675,27.03560687094866,18.899999618530275,22.899999618530275,81.02547653599231,33.005262156605699,1258684.5856678975,0.0,1258684.5856678975,2.0,1258684.5856678975,0.0,60000.0,0.0,1258684.5856678975,0.0 
 01/01  20:05:00,3.9416666666666666,75.49999999999999,0.0,0.0,19.12422987839195,28.155471632419819,18.899999618530275,22.899999618530275,82.55233390985126,33.21608913592064,184558.3906239696,0.0,184558.3906239696,2.0,184558.3906239696,0.0,60000.0,0.0,184558.3906239696,0.0 
 01/01  20:10:00,3.9833333333333336,75.0,0.0,0.0,19.97974846383469,26.7216697098712,20.10000038146972,22.899999618530268,83.11162405881946,33.26578424341204,794067.8307904388,0.0,794067.8307904388,2.0,794067.8307904389,0.0,634895.2294374788,0.0,794067.8307904388,0.0 
 01/01  20:15:00,4.025,74.5,0.0,0.0,20.159576008050313,26.470987525864488,20.100000381469728,22.899999618530275,83.9884684008831,33.335111471106788,184558.3906239696,0.0,184558.3906239696,2.0,184558.3906239696,0.0,60000.0,0.0,184558.3906239696,0.0 
 01/01  20:20:00,4.066666666666666,74.0,0.0,0.0,20.10207716670885,26.63503907398848,20.100000381469738,22.899999618530285,85.13500830626407,33.42864362754928,397112.0539993763,0.0,397112.0539993763,2.0,397112.0539993763,0.0,239305.92332918576,0.0,397112.0539993763,0.0 
 01/01  20:25:00,4.1083333333333329,73.5,0.0,0.0,19.72319756303927,27.296610687343148,18.899999618530275,22.899999618530275,85.63552815735896,33.45626237136439,184558.3906239696,0.0,184558.3906239696,2.0,184558.3906239696,0.0,60000.0,0.0,184558.3906239696,0.0 
 01/01  20:30:00,4.15,73.0,0.0,0.0,19.113599765855775,28.431995301121874,18.899999618530275,22.899999618530275,86.85520468688023,33.53409501521999,184558.3906239696,0.0,184558.3906239696,2.0,184558.3906239696,0.0,60000.0,0.0,184558.3906239696,0.0 
 01/01  20:35:00,4.191666666666666,72.5,0.0,0.0,20.01648937520077,26.90145069597436,20.100000381469728,22.899999618530275,87.35647930259069,33.550929309107157,838075.6598145929,0.0,838075.6598145929,2.0,838075.659814593,0.0,682644.770928262,0.0,838075.6598145929,0.0 
 01/01  20:40:00,4.233333333333333,72.0,0.0,0.0,20.189577361594059,26.64588155247062,20.100000381469728,22.899999618530275,88.07639944315766,33.565836685186628,184558.3906239696,0.0,184558.3906239696,2.0,184558.3906239696,0.0,60000.0,0.0,184558.3906239696,0.0 
 01/01  20:45:00,4.275,71.5,0.0,0.0,19.677506321565873,27.532828946681037,18.899999618530275,22.899999618530275,88.61037288364483,33.57311078816778,184558.3906239696,0.0,184558.3906239696,2.0,184558.3906239696,0.0,60000.0,0.0,184558.3906239696,0.0 
 01/01  20:50:00,4.316666666666666,71.0,0.0,0.0,19.437243778175579,27.96854914734787,18.89999961853025,22.89999961853024,89.20083632146106,33.575609775592209,328944.76958495398,0.0,328944.76958495398,2.0,328944.769584954,0.0,60000.0,0.0,328944.76958495398,0.0 
 01/01  20:55:00,4.358333333333333,70.5,0.0,0.0,19.963427347156818,27.11492192680243,20.100000381469699,22.89999961853024,90.2276143013208,33.570750412789447,2465534.3273111756,0.0,2465534.3273111756,2.0,2465534.3273111756,0.0,652085.7688836462,0.0,2465534.3273111756,0.0 
 01/01  21:00:00,4.4,70.0,0.0,0.0,20.10066780759061,26.932770509577908,20.100000381469728,22.899999618530275,91.10408560839668,33.551402985806429,322090.12010979387,0.0,322090.12010979387,2.0,322090.12010979387,0.0,169675.2021628597,0.0,322090.12010979387,0.0 
 01/01  21:05:00,4.308333333333334,70.74999999999999,0.0,0.0,20.100037877638408,26.989037237356233,20.100000381469728,22.899999618530275,91.82285093010896,33.54932398645536,398041.75998165088,0.0,398041.75998165088,2.0,398041.7599816509,0.0,262072.6807618977,0.0,398041.75998165088,0.0 
 01/01  21:10:00,4.216666666666667,71.5,0.0,0.0,19.673581918402677,27.734629519565439,18.899999618530275,22.899999618530275,92.13620039286451,33.580936005721557,157659.09890474278,0.0,157659.09890474278,2.0,157659.09890474275,0.0,60000.0,0.0,157659.09890474278,0.0 
 01/01  21:15:00,4.125,72.25,0.0,0.0,19.026442963992566,28.940255548595745,18.899999618530275,22.899999618530275,93.01419509280143,33.63594411325297,178521.19252673805,0.0,178521.19252673805,2.0,178521.192526738,0.0,77561.49767786818,0.0,178521.19252673805,0.0 
 01/01  21:20:00,4.033333333333334,73.0,0.0,0.0,20.017810025249099,27.232812085049383,20.100000381469728,22.899999618530275,93.46809227666863,33.67939713922946,925243.1876860572,0.0,925243.1876860572,2.0,925243.1876860572,0.0,796711.590518953,0.0,925243.1876860572,0.0 
 01/01  21:25:00,3.9416666666666666,73.75,0.0,0.0,20.171168557219735,27.01015117106142,20.100000381469728,22.899999618530275,94.19336850733808,33.75238989838214,157659.09890474278,0.0,157659.09890474278,2.0,157659.09890474275,0.0,60000.0,0.0,157659.09890474278,0.0 
 01/01  21:30:00,3.85,74.5,0.0,0.0,19.593618656852855,28.028664901906504,18.899999618530275,22.899999618530275,94.7703156973468,33.80737147384469,157659.09890474278,0.0,157659.09890474278,2.0,157659.09890474275,0.0,60000.0,0.0,157659.09890474278,0.0 
 01/01  21:35:00,3.7583333333333335,75.25,0.0,0.0,19.317228865432257,28.54327874655495,18.899999618530275,22.899999618530275,95.44858958184978,33.87643957747758,157659.09890474275,0.0,157659.09890474275,2.0,157659.09890474275,0.0,60000.0,0.0,157659.09890474275,0.0 
 01/01  21:40:00,3.666666666666667,76.0,0.0,0.0,19.926461892501977,27.54840884285559,20.100000381469699,22.89999961853024,96.67395973632169,34.007626553828639,1030766.5081558582,0.0,1030766.5081558582,2.0,1030766.5081558584,0.0,891944.0782346338,0.0,1030766.5081558582,0.0 
 01/01  21:45:00,3.5749999999999999,76.75,0.0,0.0,20.103127991282915,27.31797788848573,20.100000381469728,22.899999618530275,97.79811007078591,34.14026658417014,337985.11525889058,0.0,337985.11525889058,2.0,337985.1152588906,0.0,212362.81601025444,0.0,337985.11525889058,0.0 
 01/01  21:50:00,3.4833333333333336,77.5,0.0,0.0,20.100159981180459,27.39723127290499,20.100000381469728,22.899999618530275,98.75909971407008,34.26557725143588,453373.1664775144,0.0,453373.1664775144,2.0,453373.16647751445,0.0,309998.9199159873,0.0,453373.1664775144,0.0 
 01/01  21:55:00,3.3916666666666668,78.25,0.0,0.0,19.597220251670714,28.290021828144697,18.899999618530275,22.899999618530275,99.15133913782742,34.31679867647772,958645.4522021887,0.0,958645.4522021887,2.0,958645.4522021886,0.0,60000.0,0.0,958645.4522021887,0.0 
 01/01  22:00:00,3.3,79.0,0.0,0.0,19.274637432234696,28.89656631572553,18.89999961853025,22.89999961853024,99.74848529946513,34.40228079667516,1136280.4631012416,0.0,1136280.4631012416,2.0,1136280.4631012418,0.0,60000.0,0.0,1136280.4631012416,0.0 
 01/01  22:05:00,3.2583333333333335,79.24999999999999,0.0,0.0,19.90861096330115,27.850460288694266,20.100000381469728,22.899999618530275,100.0,34.553207963779438,1131692.2182776484,0.0,1131692.2182776484,2.0,1131692.2182776484,0.0,1029856.3144703608,0.0,1131692.2182776484,0.0 
 01/01  22:10:00,3.216666666666667,79.50000000000002,0.0,0.0,20.104825290451115,27.582053246644894,20.100000381469728,22.899999618530275,100.0,34.69187182460826,332200.43037336916,0.0,332200.43037336916,2.0,332200.4303733692,0.0,239068.90945833428,0.0,332200.43037336916,0.0 
 01/01  22:15:00,3.175,79.75,0.0,0.0,20.100258912700097,27.661880453487666,20.100000381469728,22.899999618530275,100.0,34.806793258074439,443502.9698745128,0.0,443502.9698745128,2.0,443502.9698745128,0.0,333327.3413181282,0.0,443502.9698745128,0.0 
 01/01  22:20:00,3.1333333333333335,80.0,0.0,0.0,19.553875882879028,28.637885928463008,18.899999618530275,22.899999618530275,100.0,34.8391727127116,120672.57279080578,0.0,120672.57279080578,2.0,120672.57279080578,0.0,60000.0,0.0,120672.57279080578,0.0 
 01/01  22:25:00,3.0916666666666665,80.25,0.0,0.0,19.206657237805204,29.292256278276619,18.899999618530289,22.89999961853029,100.00000000000007,34.9008846664675,120672.57279080578,0.0,120672.57279080578,2.0,120672.57279080578,0.0,60000.0,0.0,120672.57279080578,0.0 
 01/01  22:30:00,3.05,80.5,0.0,0.0,19.812575598325446,28.27049536881487,20.10000038146974,22.89999961853029,100.00000000000007,35.011997612990978,1163316.9694755187,0.0,1163316.9694755187,2.0,1163316.969475519,0.0,1061481.0656682314,0.0,1163316.9694755187,0.0 
 01/01  22:35:00,3.008333333333333,80.75,0.0,0.0,20.10246633407578,27.824357985149164,20.100000381469728,22.899999618530275,100.0,35.11727631104867,405963.99280069136,0.0,405963.99280069136,2.0,405963.9928006914,0.0,301665.6889397949,0.0,405963.99280069136,0.0 
 01/01  22:40:00,2.966666666666667,81.0,0.0,0.0,20.100135163662729,27.891770042670605,20.100000381469728,22.899999618530275,100.0,35.207308133574397,440472.3080347704,0.0,440472.3080347704,2.0,440472.3080347705,0.0,330930.0580217698,0.0,440472.3080347704,0.0 
 01/01  22:45:00,2.925,81.25,0.0,0.0,19.536080978321416,28.913310519382738,18.89999961853025,22.89999961853024,99.99999999999986,35.243881812682989,120672.57279080578,0.0,120672.57279080578,2.0,120672.57279080578,0.0,60000.0,0.0,120672.57279080578,0.0 
 01/01  22:50:00,2.8833333333333335,81.5,0.0,0.0,18.900147990360737,30.138871396211628,18.89999961853025,22.89999961853024,99.99999999999986,35.33047488065608,300903.1425389354,0.0,300903.1425389354,2.0,300903.1425389354,0.0,212725.4036008466,0.0,300903.1425389354,0.0 
 01/01  22:55:00,2.841666666666667,81.75,0.0,0.0,19.83803185779437,28.451179012307955,20.100000381469728,22.899999618530275,100.0,35.370971168421878,1032472.3146008907,0.0,1032472.3146008907,2.0,1032472.3146008907,0.0,921218.6340086835,0.0,1032472.3146008907,0.0 
 01/01  23:00:00,2.8,82.0,0.0,0.0,20.100007642029806,28.01967500100688,20.100000381469728,22.899999618530275,100.0,35.42997218596299,291835.4924660892,0.0,291835.4924660892,2.0,291835.49246608928,0.0,205075.40232084815,0.0,291835.4924660892,0.0 
 01/01  23:05:00,2.75,81.99999999999999,0.0,0.0,20.100382476539257,28.06427585512757,20.100000381469728,22.899999618530275,100.0,35.49679417216004,473467.28858900736,0.0,473467.28858900736,2.0,473467.28858900736,0.0,382271.1797703968,0.0,473467.28858900736,0.0 
 01/01  23:10:00,2.7,82.00000000000002,0.0,0.0,19.49707379555858,29.16024216351958,18.899999618530268,22.899999618530268,99.99999999999997,35.52289610346094,93169.77132146803,0.0,93169.77132146803,2.0,93169.77132146803,0.0,60000.0,0.0,93169.77132146803,0.0 
 01/01  23:15:00,2.6499999999999996,82.0,0.0,0.0,19.115192385621474,29.86934544589498,18.899999618530275,22.899999618530275,100.0,35.546761582065,121828.89584614428,0.0,121828.89584614428,2.0,121828.89584614428,0.0,84276.63444924046,0.0,121828.89584614428,0.0 
 01/01  23:20:00,2.6,82.0,0.0,0.0,19.912146749030855,28.438757221665193,20.100000381469735,22.89999961853028,100.00000000000003,35.57586899654524,1184628.9525489794,0.0,1184628.9525489794,2.0,1184628.9525489794,0.0,914512.6247318294,0.0,1184628.9525489794,0.0 
 01/01  23:25:00,2.55,82.0,0.0,0.0,20.100010844372684,28.133594750329327,20.100000381469728,22.899999618530275,100.0,35.60398141975193,1837687.6733244248,0.0,1837687.6733244248,2.0,1837687.6733244248,0.0,253020.72139656067,0.0,1837687.6733244248,0.0 
 01/01  23:30:00,2.5,82.0,0.0,0.0,20.100001059373424,28.166053277208428,20.100000381469728,22.899999618530275,100.0,35.61912379167372,509310.2019178816,0.0,509310.2019178816,2.0,509310.20191788169,0.0,414395.43407169097,0.0,509310.2019178816,0.0 
 01/01  23:35:00,2.45,82.0,0.0,0.0,19.465111525393234,29.31576569072473,18.899999618530275,22.899999618530275,100.0,35.624016079232998,93169.77132146803,0.0,93169.77132146803,2.0,93169.77132146803,0.0,60000.0,0.0,93169.77132146803,0.0 
 01/01  23:40:00,2.4000000000000005,82.0,0.0,0.0,19.096624949355616,29.994563735594416,18.899999618530275,22.899999618530275,100.0,35.62859362852774,157682.74809148455,0.0,157682.74809148455,2.0,157682.74809148455,0.0,114593.45056908994,0.0,157682.74809148455,0.0 
 01/01  23:45:00,2.35,82.0,0.0,0.0,19.89301526606753,28.55115776932331,20.100000381469728,22.899999618530275,100.0,35.63281625729001,1019975.9369062317,0.0,1019975.9369062317,2.0,1019975.9369062318,0.0,933430.8205230685,0.0,1019975.9369062317,0.0 
 01/01  23:50:00,2.3,82.0,0.0,0.0,20.100010569360287,28.196715983926219,20.100000381469728,22.899999618530275,100.0,35.621196469289447,350977.52890139029,0.0,350977.52890139029,2.0,350977.5289013903,0.0,278080.17764391467,0.0,350977.52890139029,0.0 
 01/01  23:55:00,2.25,82.0,0.0,0.0,20.100001039666979,28.213105379944005,20.100000381469728,22.899999618530275,100.0,35.590713251139067,542979.7020024223,0.0,542979.7020024223,2.0,542979.7020024223,0.0,448064.9341562316,0.0,542979.7020024223,0.0 
 01/01  24:00:00,2.2,82.0,0.0,0.0,19.436329423404187,29.411177224878153,18.89999961853025,22.89999961853024,99.99999999999986,35.580750692950058,93169.77132146803,0.0,93169.77132146803,2.0,93169.77132146803,0.0,60000.0,0.0,93169.77132146803,0.0 
 01/02  00:05:00,2.2,82.33333333333333,0.0,0.0,19.079483580392919,30.066484361514456,18.899999618530275,22.899999618530275,100.0,35.574090537690469,178145.20401814517,0.0,178145.20401814517,1.0,178145.20401814517,0.0,141505.4987417847,0.0,178145.20401814517,0.0 
 01/02  00:10:00,2.2,82.66666666666667,0.0,0.0,19.87566487504693,28.6192171984288,20.100000381469728,22.899999618530275,100.0,35.56806967174213,1028619.3237509162,0.0,1028619.3237509162,1.0,1028619.323750916,0.0,950409.0251172974,0.0,1028619.3237509162,0.0 
 01/02  00:15:00,2.2,83.0,0.0,0.0,20.100009254038786,28.234499807585157,20.100000381469728,22.899999618530275,100.0,35.556112033136837,367327.2939211553,0.0,367327.2939211553,1.0,367327.2939211553,0.0,301709.2619489982,0.0,367327.2939211553,0.0 
 01/02  00:20:00,2.2,83.33333333333334,0.0,0.0,20.10000095332003,28.257095637972019,20.100000381469728,22.899999618530275,100.0,35.545547791443279,561181.7981531274,0.0,561181.7981531274,1.0,561181.7981531276,0.0,477647.4998804559,0.0,561181.7981531274,0.0 
 01/02  00:25:00,2.2,83.66666666666666,0.0,0.0,19.415196316456613,29.50413453460858,18.899999618530289,22.89999961853029,100.00000000000007,35.55345934059901,81789.30174794895,0.0,81789.30174794895,1.0,81789.30174794895,0.0,60000.0,0.0,81789.30174794895,0.0 
 01/02  00:30:00,2.2,84.0,0.0,0.0,19.067479797754879,30.15031772915087,18.899999618530275,22.899999618530275,100.0,35.56835222554033,200057.77104450076,0.0,200057.77104450076,1.0,200057.7710445008,0.0,160224.1560090479,0.0,200057.77104450076,0.0 
 01/02  00:35:00,2.2,84.33333333333334,0.0,0.0,19.896014354260055,28.648494844305718,20.100000381469714,22.89999961853026,99.99999999999993,35.58799887641122,1126029.0890244845,0.0,1126029.0890244845,1.0,1126029.0890244847,0.0,1062975.0790824842,0.0,1126029.0890244845,0.0 
 01/02  00:40:00,2.2,84.66666666666666,0.0,0.0,20.10001168440776,28.310768028029157,20.100000381469728,22.899999618530275,100.0,35.62468406200669,364521.31929051809,0.0,364521.31929051809,1.0,364521.31929051809,0.0,299767.2015268151,0.0,364521.31929051809,0.0 
 01/02  00:45:00,2.2,85.0,0.0,0.0,20.10000110856848,28.346725223914157,20.100000381469728,22.899999618530275,100.0,35.67571194031374,615216.6342007603,0.0,615216.6342007603,1.0,615216.6342007604,0.0,531682.3359280888,0.0,615216.6342007603,0.0 
 01/02  00:50:00,2.2,85.33333333333334,0.0,0.0,19.398528474171589,29.63439402857479,18.89999961853025,22.89999961853024,99.99999999999986,35.70572904822524,81789.30174794895,0.0,81789.30174794895,1.0,81789.30174794895,0.0,60000.0,0.0,81789.30174794895,0.0 
 01/02  00:55:00,2.2,85.66666666666667,0.0,0.0,19.05749123466972,30.27525126933606,18.899999618530275,22.899999618530275,100.0,35.741841211075058,218962.85376121297,0.0,218962.85376121297,1.0,218962.85376121297,0.0,176451.56863654813,0.0,218962.85376121297,0.0 
 01/02  01:00:00,2.2,86.0,0.0,0.0,19.880314328049225,28.7837001793675,20.100000381469699,22.89999961853024,99.99999999999986,35.78891580298792,1152824.1595537426,0.0,1152824.1595537426,1.0,1152824.1595537426,0.0,1086121.4648313989,0.0,1152824.1595537426,0.0 
 01/02  01:05:00,2.158333333333333,85.91666666666666,0.0,0.0,20.10000086606959,28.423179373490517,20.100000381469728,22.899999618530275,100.0,35.860494407909879,388407.69069854749,0.0,388407.69069854749,1.0,388407.6906985475,0.0,320324.2572850232,0.0,388407.69069854749,0.0 
 01/02  01:10:00,2.1166666666666669,85.83333333333334,0.0,0.0,20.10000041259064,28.461581739501335,20.100000381469728,22.899999618530275,100.0,35.935575530119098,635425.7430441048,0.0,635425.7430441048,1.0,635425.7430441048,0.0,551891.4447714331,0.0,635425.7430441048,0.0 
 01/02  01:15:00,2.075,85.75,0.0,0.0,19.37921197877305,29.786017034367164,18.899999618530268,22.899999618530268,99.99999999999997,35.960354995737258,81789.30174794895,0.0,81789.30174794895,1.0,81789.30174794895,0.0,60000.0,0.0,81789.30174794895,0.0 
 01/02  01:20:00,2.0333333333333338,85.66666666666667,0.0,0.0,19.045373511775059,30.408031208287175,18.89999961853028,22.89999961853028,100.00000000000003,35.98356804100116,239718.21160509235,0.0,239718.21160509235,1.0,239718.21160509237,0.0,193982.19228768379,0.0,239718.21160509235,0.0 
 01/02  01:25:00,1.9916666666666668,85.58333333333333,0.0,0.0,19.860599388883807,28.914185303221286,20.10000038146974,22.89999961853029,100.00000000000007,36.01334161389994,1179675.1094612939,0.0,1179675.1094612939,1.0,1179675.1094612939,0.0,1108570.4459799245,0.0,1179675.1094612939,0.0 
 01/02  01:30:00,1.9500000000000002,85.5,0.0,0.0,20.09996673956797,28.50066638111931,20.100000381469728,22.899999618530275,100.0,36.04747589080206,413419.68636368247,0.0,413419.68636368247,1.0,413419.6863636825,0.0,341202.0979283221,0.0,413419.68636368247,0.0 
 01/02  01:35:00,1.9083333333333333,85.41666666666666,0.0,0.0,20.099998224666213,28.520298050277775,20.100000381469714,22.89999961853026,99.99999999999993,36.07239496304889,654552.8510732261,0.0,654552.8510732261,1.0,654552.851073226,0.0,571018.5528005543,0.0,654552.8510732261,0.0 
 01/02  01:40:00,1.8666666666666668,85.33333333333334,0.0,0.0,19.35657156574177,29.881965518923804,18.89999961853025,22.89999961853024,99.99999999999986,36.082559014806829,81789.30174794895,0.0,81789.30174794895,1.0,81789.30174794895,0.0,60000.0,0.0,81789.30174794895,0.0 
 01/02  01:45:00,1.825,85.25,0.0,0.0,19.03136322005271,30.48111503475507,18.899999618530275,22.899999618530275,100.0,36.095004196963198,261843.41909056338,0.0,261843.41909056338,1.0,261843.41909056338,0.0,212557.9033596792,0.0,261843.41909056338,0.0 
 01/02  01:50:00,1.7833333333333335,85.16666666666667,0.0,0.0,19.838954597809729,28.988678650647218,20.100000381469699,22.89999961853024,99.99999999999986,36.11029260828108,1206376.63851331,0.0,1206376.63851331,1.0,1206376.6385133104,0.0,1130834.0047473743,0.0,1206376.63851331,0.0 
 01/02  01:55:00,1.7416666666666665,85.08333333333333,0.0,0.0,20.099899376592395,28.520398273424097,20.100000381469728,22.899999618530275,100.0,36.115403158440859,439340.1957761121,0.0,439340.1957761121,1.0,439340.19577611217,0.0,362794.01039301769,0.0,439340.1957761121,0.0 
 01/02  02:00:00,1.7,85.0,0.0,0.0,20.0999939168592,28.522197217544734,20.100000381469728,22.899999618530275,100.0,36.102820849582517,673949.6385906906,0.0,673949.6385906906,1.0,673949.6385906905,0.0,590415.3403180188,0.0,673949.6385906906,0.0 
 01/02  02:05:00,1.6083333333333332,85.33333333333333,0.0,0.0,19.342613999335336,29.90295628059041,18.899999618530275,22.899999618530275,100.0,36.102347960977038,99026.05764158216,0.0,99026.05764158216,1.0,99026.05764158216,0.0,74593.07401298454,0.0,99026.05764158216,0.0 
 01/02  02:10:00,1.5166666666666669,85.66666666666667,0.0,0.0,19.019750366901446,30.49222023674236,18.899999618530275,22.899999618530275,100.0,36.10412011930657,282222.0656040953,0.0,282222.0656040953,1.0,282222.06560409525,0.0,229560.26559378499,0.0,282222.0656040953,0.0 
 01/02  02:15:00,1.4249999999999999,86.0,0.0,0.0,19.81700612154743,29.01144505924941,20.10000038146972,22.899999618530268,99.99999999999997,36.10452557919603,1234730.473767594,0.0,1234730.473767594,1.0,1234730.4737675943,0.0,1154649.24665476,0.0,1234730.473767594,0.0 
 01/02  02:20:00,1.3333333333333335,86.33333333333334,0.0,0.0,20.099966397055778,28.493297988309889,20.100000381469738,22.899999618530285,100.00000000000004,36.084347821121,470278.5631617232,0.0,470278.5631617232,1.0,470278.5631617232,0.0,388884.332096747,0.0,470278.5631617232,0.0 
 01/02  02:25:00,1.2416666666666665,86.66666666666666,0.0,0.0,20.099998209433346,28.48425128116898,20.100000381469728,22.899999618530275,100.0,36.04235394261215,705225.4380053697,0.0,705225.4380053697,1.0,705225.4380053697,0.0,621691.1397326981,0.0,705225.4380053697,0.0 
 01/02  02:30:00,1.15,87.0,0.0,0.0,19.33201316494921,29.878306379060267,18.899999618530289,22.89999961853029,100.00000000000007,36.0334553597426,122042.8547477943,0.0,122042.8547477943,1.0,122042.85474779432,0.0,94075.7216067568,0.0,122042.8547477943,0.0 
 01/02  02:35:00,1.0583333333333334,87.33333333333334,0.0,0.0,19.00880812707713,30.463770775998456,18.89999961853026,22.89999961853026,99.99999999999993,36.02840007851696,337511.90293359357,0.0,337511.90293359357,1.0,337511.90293359357,0.0,284850.10292328326,0.0,337511.90293359357,0.0 
 01/02  02:40:00,0.9666666666666668,87.66666666666666,0.0,0.0,19.794768142439787,28.999904769998304,20.100000381469699,22.89999961853024,99.99999999999986,36.01966619233587,1272936.799513318,0.0,1272936.799513318,1.0,1272936.799513318,0.0,1189402.5012406465,0.0,1272936.799513318,0.0 
 01/02  02:45:00,0.875,88.0,0.0,0.0,20.07989183176636,28.480063676693225,20.100000381469728,22.899999618530275,100.0,36.00970139313644,988259.9876427924,0.0,988259.9876427924,1.0,988259.9876427925,0.0,916267.3061203013,0.0,988259.9876427924,0.0 
 01/02  02:50:00,0.7833333333333332,88.33333333333334,0.0,0.0,20.099945804217854,28.43150105318002,20.100000381469728,22.899999618530275,100.0,35.97587123099309,770269.848711899,0.0,770269.848711899,1.0,770269.848711899,0.0,686735.5504392274,0.0,770269.848711899,0.0 
 01/02  02:55:00,0.6916666666666667,88.66666666666667,0.0,0.0,19.319861616241754,29.839785867591588,18.89999961853025,22.89999961853024,99.99999999999986,35.96295037046625,144986.45479724348,0.0,144986.45479724348,1.0,144986.4547972435,0.0,113488.71223511984,0.0,144986.45479724348,0.0 
 01/02  03:00:00,0.6,89.0,0.0,0.0,18.996657073789256,30.419936504657718,18.899999618530275,22.899999618530275,100.0,35.95070030578442,395613.66731750566,0.0,395613.66731750566,1.0,395613.66731750566,0.0,342951.8673071953,0.0,395613.66731750566,0.0 
 01/02  03:05:00,0.6416666666666666,88.66666666666666,0.0,0.0,19.776091528027217,28.96661440281133,20.100000381469728,22.899999618530275,100.0,35.911623718888709,1328978.9017207709,0.0,1328978.9017207709,1.0,1328978.9017207707,0.0,1245444.603448099,0.0,1328978.9017207709,0.0 
 01/02  03:10:00,0.6833333333333334,88.33333333333334,0.0,0.0,20.066803936317088,28.435306997533858,20.100000381469728,22.899999618530275,100.0,35.863052242102629,1007821.1309819431,0.0,1007821.1309819431,1.0,1007821.1309819433,0.0,932686.79799563,0.0,1007821.1309819431,0.0 
 01/02  03:15:00,0.725,88.0,0.0,0.0,20.09989439643517,28.361542608021759,20.100000381469728,22.899999618530275,100.0,35.77102083258402,792068.0085264323,0.0,792068.0085264323,1.0,792068.0085264323,0.0,708533.7102537607,0.0,792068.0085264323,0.0 
 01/02  03:20:00,0.7666666666666667,87.66666666666667,0.0,0.0,19.316699118821274,29.77208842830345,18.899999618530289,22.89999961853029,100.00000000000007,35.71649810994039,148906.55590333715,0.0,148906.55590333715,1.0,148906.55590333715,0.0,116766.70342587299,0.0,148906.55590333715,0.0 
