4.66315488646e-13	18.8454583516	0.23716	2.933333	0.0
-1.32948933561e-12	18.7633517847	0.23716	2.8	0.0
-1.41596587265e-11	18.6809808895	0.23716	2.891667	0.0
6.50404394574e-13	19.367954	0.23408	2.983333	0.0
3.28635751973e-13	19.2834093556	0.23408	3.075	0.0
1.72718341179e-13	19.1997739634	0.23408	3.166667	0.0
9.05513817542e-14	19.1170431314	0.23408	3.258333	0.0
4.2075585742e-14	19.0352121872	0.23408	3.35	0.0
-3.67272126769e-15	18.9542764923	0.23408	3.441667	0.0
-8.90593759005e-14	18.8742314273	0.23408	3.533333	0.0
-2.8395874072e-13	18.7950723914	0.23408	3.625	0.0
-6.4503291107e-13	18.7167948179	0.23408	3.716667	0.0
-7.98333350602e-13	18.6393941583	0.23408	3.808333	0.0
2.34616967121e-12	18.5628658827	0.23408	3.9	0.0
2.52067873322e-11	18.4872054948	0.23408	3.716667	0.0
5.93063142676e-13	19.166639	0.23948	3.533333	0.0
3.595327315e-13	19.085971141	0.23948	3.35	0.0
1.97098479901e-13	19.00477353	0.23948	3.166667	0.0
1.01883916675e-13	18.9230489003	0.23948	2.983333	0.0
3.97987692374e-14	18.8407999662	0.23948	2.8	0.0
-3.62404672576e-14	18.7580294384	0.23948	2.616667	0.0
-2.07034144203e-13	18.6747400082	0.23948	2.433333	0.0
-6.1548115919e-13	18.590934348	0.23948	2.25	0.0
-1.37530155967e-12	18.5066151268	0.23948	2.066667	0.0
-1.66814054024e-12	18.4217849945	0.23948	1.883333	0.0
5.20572231413e-12	18.3364465822	0.23948	1.7	0.0
5.5307671391e-11	18.2506025178	0.23948	1.7	0.0
3.781739544e-13	18.94137	0.25108	1.7	0.0
3.95658440748e-13	18.8524045308	0.25108	1.7	0.0
2.36811595568e-13	18.7638981234	0.25108	1.7	0.0
1.20984683139e-13	18.6758484091	0.25108	1.7	0.0
4.37040486678e-14	18.5882530313	0.25108	1.7	0.0
-4.99367882189e-14	18.5011096457	0.25108	1.7	0.0
-2.60638550129e-13	18.4144159199	0.25108	1.7	0.0
-7.64266593146e-13	18.3281695338	0.25108	1.7	0.0
-1.69181040372e-12	18.242368179	0.25108	1.7	0.0
-1.97808897274e-12	18.1570095592	0.25108	1.7	0.0
6.93177412151e-12	18.0720913898	0.25108	1.7	0.0
7.12102320708e-11	17.9876113983	0.25108	1.7	0.0
-6.29616462742e-14	18.676775	0.26568	1.7	0.0
3.86355068709e-13	18.589174841	0.26568	1.7	0.0
2.62668772866e-13	18.5020266988	0.26568	1.7	0.0
1.34846848696e-13	18.4153282411	0.26568	1.7	0.0
7.26754875629e-14	18.3290771473	0.26568	1.7	0.0
7.75959116124e-14	18.2432711093	0.26568	1.7	0.0
1.81483965584e-13	18.1579078303	0.26568	1.7	0.0
4.72950383627e-13	18.0729850259	0.26568	1.7	0.0
1.01571555448e-12	17.9885004232	0.26568	1.7	0.0
1.13413362609e-12	17.904451761	0.26568	1.7	0.0
-4.37475272897e-12	17.8208367899	0.26568	1.7	0.0
-4.18344308329e-11	17.7376532721	0.26568	1.741667	0.0
5.61185862336e-14	18.425333	0.25688	1.783333	0.0
3.6636856046e-13	18.33946028	0.25688	1.825	0.0
2.37168262902e-13	18.254245665	0.25688	1.866667	0.0
1.23804854129e-13	18.169685759	0.25688	1.908333	0.0
1.0118513762e-13	18.0857771788	0.25688	1.95	32.0
2.37037480179e-13	18.0059533686	0.25688	1.991667	59.583332
7.28631201806e-13	17.9297189008	0.25688	2.033333	87.166664
1.97392574581e-12	17.8570552492	0.25688	2.075	114.75
4.19057275277e-12	17.7879439941	0.25688	2.116667	142.333328
4.22474811566e-12	17.7223668043	0.25688	2.158333	169.916672
-2.07728844277e-11	17.6603054404	0.25688	2.2	197.5
-1.76825538378e-10	17.6017417643	0.25688	2.25	225.083328
9.55339053575e-13	18.263184	0.21948	2.3	252.666672
3.2255184981e-13	18.2079503711	0.21948	2.35	280.25
1.398119426e-13	18.1562221972	0.21948	2.4	307.833344
7.5505499171e-14	18.1079813918	0.21948	2.45	335.416656
7.73671925589e-14	18.0632099567	0.21948	2.5	363.0
1.94412676668e-13	18.0218899933	0.21948	2.55	381.916656
5.91356339807e-13	17.9830728898	0.21948	2.6	400.833344
1.59431992265e-12	17.9467457348	0.21948	2.65	419.75
3.40071488356e-12	17.9128956769	0.21948	2.7	438.666656
3.5924079283e-12	17.881509934	0.21948	2.75	457.583344
-1.57345114049e-11	17.8525757939	0.21948	2.8	476.5
-1.39700180594e-10	17.8260806028	0.21948	3.033333	495.416656
1.65176620698e-12	18.452894	0.19012	3.266667	514.333313
2.79776686232e-13	18.4297724665	0.19012	3.5	533.25
5.90420871331e-14	18.4100058906	0.19012	3.733333	552.166687
3.54131899869e-14	18.3935769606	0.19012	3.966667	571.083313
5.63160824063e-14	18.3804684531	0.19012	4.2	590.0
1.54451607608e-13	18.3706632358	0.19012	4.433333	599.25
4.63691753178e-13	18.3631060618	0.19012	4.666667	608.5
1.24244073437e-12	18.3577853363	0.19012	4.9	617.75
2.66027325558e-12	18.3546895139	0.19012	5.133333	627.0
2.92559712227e-12	18.3538071143	0.19012	5.366667	636.25
-1.15115612287e-11	18.3551267213	0.19012	5.6	645.5
-1.06506437291e-10	18.3586369674	0.19012	5.641667	654.75
2.11119448688e-12	18.955124	0.1678	5.683333	664.0
2.17101768006e-13	18.9579551584	0.1678	5.725	673.25
-1.35985595924e-14	18.9619801598	0.1678	5.766667	682.5
-2.33899878114e-16	18.9671928439	0.1678	5.808333	691.75
2.72758394562e-14	18.9735870771	0.1678	5.85	701.0
7.13898396717e-14	18.9811567678	0.1678	5.891667	705.0
1.92145195766e-13	18.9893320006	0.1678	5.933333	709.0
4.97399872011e-13	18.9981096458	0.1678	5.975	713.0
1.06930777273e-12	19.0074866	0.1678	6.016667	717.0
1.27723148894e-12	19.0174597709	0.1678	6.058333	721.0
-3.91343568398e-12	19.0280260767	0.1678	6.1	725.0
-4.01461482569e-11	19.0391824622	0.1678	6.15	729.0
2.30811426212e-12	19.627993	0.15928	6.2	733.0
2.02465629503e-13	19.6374287561	0.15928	6.25	737.0
-3.80742928731e-14	19.6475034237	0.15928	6.3	741.0
-1.23149238146e-14	19.6582137061	0.15928	6.35	745.0
2.17142667781e-14	19.6695563234	0.15928	6.4	749.0
6.35141718502e-14	19.6815280127	0.15928	6.45	749.083313
1.68088787422e-13	19.693704876	0.15928	6.5	749.166687
4.30137692425e-13	19.706085861	0.15928	6.55	749.25
9.21654127453e-13	19.718669908	0.15928	6.6	749.333313
1.10581972688e-12	19.7314559691	0.15928	6.65	749.416687
-3.32034013558e-12	19.7444430085	0.15928	6.7	749.5
-3.43565142651e-11	19.7576299825	0.15928	6.741667	749.583313
2.45330151034e-12	20.344118	0.152	6.783333	749.666687
1.80425055386e-13	20.3546585516	0.152	6.825	749.75
-6.23207341543e-14	20.3653686635	0.152	6.866667	749.833313
-2.41771065205e-14	20.3762474607	0.152	6.908333	749.916687
1.1701252214e-14	20.3872940743	0.152	6.95	750.0
3.4116656993e-14	20.3985076368	0.152	6.991667	746.75
7.12874529878e-14	20.4095292892	0.152	7.033333	743.5
1.6185054866e-13	20.4203600163	0.152	7.075	740.25
3.34176402518e-13	20.4310008086	0.152	7.116667	737.0
4.08013412486e-13	20.4414526462	0.152	7.158333	733.75
-1.09258234238e-12	20.4517164988	0.152	7.2	730.5
-1.18351644546e-11	20.4617933417	0.152	7.2	727.25
